participant,group,eng_variety,spn_variety,have_ln,aoa,check_pass,check_fails,item,speaker_variety,condition,sentence_type,sentence,trial_n,correct_response,response,is_correct,rt_raw,sentence_dur,rt_adj
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_declarative-narrow-focus_El-bebe-comia-muy-bien.wav,chilean,mismatch,declarative-narrow-focus,El bebe comia muy bien,7,0,0,1,2.019,1.29,0.7290000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-partial-wh_Cuando-leia-el-libro.wav,andalusian,match,interrogative-partial-wh,Cuando leia el libro,8,1,1,1,2.073,1.31,0.7629999999999999
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,argentine,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,9,1,1,1,1.903,1.31,0.593
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-total-yn_El-bebe-comia-muy-bien.wav,castilian,mismatch,interrogative-total-yn,El bebe comia muy bien,10,1,1,1,1.969,1.47,0.4990000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,argentine,mismatch,interrogative-partial-wh,Cuando comia la fruta,11,1,0,0,1.852,1.32,0.532
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,argentine,match,interrogative-total-yn,Manuela vende el carro,12,1,1,1,2.301,1.45,0.8510000000000002
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,mexican,match,declarative-broad-focus,Marta abre el regalo,13,0,1,0,2.243,1.12,1.1229999999999998
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,puertorican,match,declarative-broad-focus,Manuela vende el carro,14,0,1,0,2.503,1.24,1.2630000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-broad-focus_Maria-bebe-el-vino.wav,argentine,match,declarative-broad-focus,Maria bebe el vino,15,0,0,1,2.068,1.12,0.948
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,castilian,match,interrogative-total-yn,Maria bebe el vino,16,1,0,0,3.134,1.31,1.8239999999999998
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-narrow-focus_Emilio-ama-la-marcha.wav,cuban,match,declarative-narrow-focus,Emilio ama la marcha,17,0,0,1,2.257,1.26,0.9970000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,cuban,mismatch,interrogative-total-yn,La maestra vive en Paris,18,1,0,0,2.718,1.4,1.318
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,mexican,mismatch,interrogative-partial-wh,Por que vivia en Paris,19,1,1,1,1.817,1.17,0.647
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,andalusian,mismatch,declarative-broad-focus,El bebe comia muy bien,20,0,0,1,2.308,1.33,0.9779999999999998
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,mexican,mismatch,declarative-broad-focus,Mi tia odia la lluvia,21,0,0,1,2.133,1.14,0.9930000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,castilian,mismatch,declarative-broad-focus,El hombre mira la luna,22,0,0,1,2.257,1.37,0.887
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-partial-wh_Cuando-bebia-el-vino.wav,chilean,match,interrogative-partial-wh,Cuando bebia el vino,23,1,1,1,2.257,1.24,1.0170000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,puertorican,mismatch,interrogative-total-yn,El hombre mira la luna,24,1,1,1,2.354,1.22,1.1340000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-novio-viene-del-lago.wav,puertorican,mismatch,declarative-narrow-focus,Mi novio viene del lago,25,0,0,1,2.471,1.23,1.241
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_declarative-narrow-focus_La-maestra-vive-en-Paris.wav,andalusian,mismatch,declarative-narrow-focus,La maestra vive en Paris,26,0,0,1,1.918,1.19,0.728
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-venia-del-lago.wav,cuban,mismatch,interrogative-partial-wh,Por que venia del lago,27,1,0,0,1.818,1.04,0.778
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,cuban,match,declarative-narrow-focus,Ana lleva el abrigo,28,0,1,0,2.61,1.08,1.5299999999999998
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-miraba-la-luna.wav,castilian,mismatch,interrogative-partial-wh,Cuando miraba la luna,29,1,0,0,2.536,1.32,1.216
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-narrow-focus_Mariano-habla-del-tiempo.wav,cuban,match,declarative-narrow-focus,Mariano habla del tiempo,30,0,0,1,2.393,1.24,1.1529999999999998
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,chilean,mismatch,declarative-broad-focus,La nina lava el plato,31,0,0,1,2.235,1.06,1.1749999999999998
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,mexican,match,interrogative-total-yn,Daniel iba a Bolivia,32,1,1,1,2.144,1.33,0.8140000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,peruvian,match,declarative-broad-focus,Mariano habla del tiempo,33,0,0,1,2.838,1.77,1.068
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-narrow-focus_David-leia-el-libro.wav,andalusian,match,declarative-narrow-focus,David leia el libro,34,0,1,0,2.407,1.45,0.9570000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,andalusian,mismatch,interrogative-total-yn,Mi tia odia la lluvia,35,1,1,1,3.154,1.48,1.674
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-partial-wh_Por-que-hablaba-del-agua.wav,castilian,match,interrogative-partial-wh,Por que hablaba del agua,36,1,1,1,2.376,1.46,0.9159999999999999
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,puertorican,match,declarative-broad-focus,Emilio ama la marcha,37,0,0,1,2.269,1.24,1.0290000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,puertorican,match,declarative-narrow-focus,Manuela vende el carro,38,0,0,1,2.557,1.22,1.337
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,puertorican,match,interrogative-total-yn,Marta abre el regalo,39,1,1,1,2.153,1.15,1.0030000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,chilean,match,declarative-broad-focus,David leia el libro,40,0,0,1,2.373,1.02,1.3530000000000002
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-oia-el-rio.wav,mexican,mismatch,interrogative-partial-wh,Por que oia el rio,41,1,1,1,1.852,1.08,0.772
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,andalusian,match,interrogative-partial-wh,Cuando vendia el carro,42,1,0,0,2.419,1.3,1.119
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,andalusian,mismatch,interrogative-total-yn,El nino oye el rio,43,1,0,0,2.204,1.52,0.6840000000000002
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,argentine,mismatch,declarative-narrow-focus,El nino oye el rio,44,0,0,1,2.191,1.35,0.8409999999999997
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,cuban,mismatch,declarative-broad-focus,La maestra vive en Paris,45,0,0,1,2.108,1.29,0.8180000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-partial-wh_Por-que-abre-el-regalo.wav,andalusian,match,interrogative-partial-wh,Por que abre el regalo,46,1,1,1,2.092,1.21,0.8820000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-madre-come-la-fruta.wav,peruvian,mismatch,declarative-narrow-focus,Mi madre come la fruta,47,0,0,1,2.117,1.63,0.4870000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,cuban,mismatch,declarative-broad-focus,Mi novio viene del lago,48,0,0,1,2.209,1.4,0.8090000000000002
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-partial-wh_Por-que-ama-la-navidad.wav,peruvian,match,interrogative-partial-wh,Por que ama la navidad,49,1,1,1,2.102,1.54,0.5619999999999998
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-desayuna-muy-bien.wav,mexican,mismatch,interrogative-partial-wh,Por que desayuna muy bien,50,1,1,1,2.027,1.33,0.6970000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,andalusian,match,declarative-broad-focus,Ana lleva el abrigo,51,0,0,1,2.234,1.35,0.8839999999999999
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-narrow-focus_Marta-abre-el-regalo.wav,argentine,match,declarative-narrow-focus,Marta abre el regalo,52,0,0,1,2.083,1.31,0.7730000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-narrow-focus_Daniel-iba-a-Bolivia.wav,castilian,match,declarative-narrow-focus,Daniel iba a Bolivia,53,0,0,1,2.174,1.5,0.6739999999999999
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-narrow-focus_Maria-bebe-el-vino.wav,peruvian,match,declarative-narrow-focus,Maria bebe el vino,54,0,0,1,2.285,1.32,0.9650000000000001
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,castilian,match,interrogative-total-yn,Ana lleva el abrigo,55,1,1,1,2.602,1.27,1.3319999999999999
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,andalusian,match,interrogative-total-yn,Mariano habla del tiempo,56,1,0,0,2.252,1.6,0.6519999999999997
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,cuban,mismatch,interrogative-total-yn,Mi novio viene del lago,57,1,0,0,2.285,1.36,0.925
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,chilean,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,58,0,0,1,2.502,1.44,1.0619999999999998
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,chilean,mismatch,interrogative-total-yn,Mi madre come la fruta,59,1,0,0,2.086,1.29,0.7959999999999998
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,castilian,match,interrogative-total-yn,David leia el libro,60,1,1,1,2.735,1.43,1.305
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,peruvian,mismatch,interrogative-total-yn,La nina lava el plato,61,1,0,0,2.051,1.43,0.6210000000000002
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,castilian,match,interrogative-total-yn,Emilio ama la marcha,62,1,0,0,2.668,1.44,1.2280000000000002
5e85088b3f06400f3f75e21f,learner,South,I am not familiar with Spanish,no,NA,1,0,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,puertorican,match,declarative-broad-focus,Daniel iba a Bolivia,63,0,0,1,2.067,1.2,0.8670000000000002
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_match_interrogative-partial-wh_Por-que-abre-el-regalo.wav,castilian,match,interrogative-partial-wh,Por que abre el regalo,0,1,1,1,3.99111,1.39,2.6011100000000003
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_match_declarative-narrow-focus_David-leia-el-libro.wav,mexican,match,declarative-narrow-focus,David leia el libro,1,0,0,1,2.13286,1.09,1.04286
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,cuban,mismatch,declarative-broad-focus,La maestra vive en Paris,2,0,0,1,2.889085,1.29,1.599085
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,andalusian,match,declarative-narrow-focus,Ana lleva el abrigo,3,0,0,1,2.001155,1.29,0.7111549999999998
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,peruvian,match,interrogative-total-yn,Mariano habla del tiempo,4,1,1,1,2.12129,1.67,0.4512900000000002
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,argentine,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,5,0,1,0,1.71758,1.28,0.4375800000000001
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,castilian,match,declarative-broad-focus,David leia el libro,6,0,0,1,1.938555,1.48,0.45855500000000005
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,chilean,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,7,1,1,1,2.343475,1.47,0.8734750000000002
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-venia-del-lago.wav,chilean,mismatch,interrogative-partial-wh,Por que venia del lago,8,1,1,1,1.89833,1.33,0.56833
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,castilian,match,declarative-broad-focus,Daniel iba a Bolivia,9,0,0,1,1.885865,1.46,0.42586499999999994
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_match_declarative-narrow-focus_Marta-abre-el-regalo.wav,puertorican,match,declarative-narrow-focus,Marta abre el regalo,10,0,0,1,1.73459,1.16,0.5745900000000002
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,castilian,match,declarative-broad-focus,Manuela vende el carro,11,0,0,1,2.031605,1.53,0.5016049999999999
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,peruvian,mismatch,interrogative-total-yn,Mi tia odia la lluvia,12,1,1,1,2.01765,1.6,0.4176500000000001
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,puertorican,mismatch,interrogative-total-yn,La maestra vive en Paris,13,1,1,1,2.64371,1.31,1.33371
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,argentine,match,interrogative-total-yn,David leia el libro,14,1,0,0,1.769695,1.32,0.44969499999999996
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_match_interrogative-partial-wh_Por-que-hablaba-del-agua.wav,peruvian,match,interrogative-partial-wh,Por que hablaba del agua,15,1,0,0,2.39998,1.5,0.8999799999999998
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_mismatch_declarative-broad-focus_Mi-madre-come-la-fruta.wav,peruvian,mismatch,declarative-broad-focus,Mi madre come la fruta,16,0,0,1,1.85893,1.57,0.2889299999999999
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-madre-come-la-fruta.wav,cuban,mismatch,declarative-narrow-focus,Mi madre come la fruta,17,0,0,1,2.347295,1.26,1.087295
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_mismatch_interrogative-total-yn_El-bebe-comia-muy-bien.wav,argentine,mismatch,interrogative-total-yn,El bebe comia muy bien,18,1,0,0,2.38371,1.29,1.0937100000000002
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_match_interrogative-partial-wh_Por-que-iba-a-Bolivia.wav,cuban,match,interrogative-partial-wh,Por que iba a Bolivia,19,1,0,0,1.71551,1.2,0.5155100000000001
5e88dc8c101fec57cb09fa3a,learner,Midwest,Mexico,yes,NA,1,0,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,castilian,mismatch,declarative-broad-focus,El hombre mira la luna,20,0,0,1,1.91077,1.37,0.54077
